Id,Label,timeset,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,strongcompnum,clustering,Authority,Hub,indegree,outdegree,Degree
1225926446,1225926446,,0,0,0,0,0,6805,0,0.001751,0,1,0,1
1245876910,1245876910,,0,0,0,0,0,6804,0,0.001751,0,1,0,1
39693,39693,,1,1,1,1950,0,587,0.043011,0.06554,0,21,11,32
1227318962,1227318962,,0,0,0,0,0,6803,0,0.001751,0,1,0,1
1241045093,1241045093,,0,0,0,0,0,6802,0,0.001751,0,1,0,1
1585,1585,,11,0.205774,0.228441,56.514286,0,6801,0.082418,0.001751,0.00514,2,13,15
1220776018,1220776018,,0,0,0,0,0,6792,0,0.001751,0,1,0,1
1241372149,1241372149,,0,0,0,0,0,6791,0,0.001751,0,1,0,1
38971,38971,,2,0.702128,0.787879,2173.492857,0,1283,0.048433,0.030973,0.025567,8,20,28
1239919049,1239919049,,0,0,0,0,0,6790,0,0.001751,0,1,0,1
1245526652,1245526652,,0,0,0,0,0,6789,0,0.001751,0,1,0,1
1245861866,1245861866,,0,0,0,0,0,6788,0,0.001751,0,1,0,1
1239841567,1239841567,,0,0,0,0,0,6787,0,0.001751,0,1,0,1
1245958298,1245958298,,0,0,0,0,0,6786,0,0.001751,0,1,0,1
1237954692,1237954692,,0,0,0,0,0,6785,0,0.001751,0,1,0,1
104833,104833,,1,1,1,246,0,3976,0.1,0.014273,0,4,7,11
1243282769,1243282769,,0,0,0,0,0,6784,0,0.001751,0,1,0,1
1221883368,1221883368,,0,0,0,0,0,6783,0,0.001751,0,1,0,1
1221097059,1221097059,,0,0,0,0,0,6782,0,0.001751,0,1,0,1
1243990102,1243990102,,0,0,0,0,0,6779,0,0.001751,0,1,0,1
1233639433,1233639433,,0,0,0,0,0,6778,0,0.001751,0,1,0,1
80911,80911,,2,0.6875,0.772727,516.66337,0,2935,0.071429,0.026444,0.002917,9,7,16
1246935138,1246935138,,0,0,0,0,0,6777,0,0.001751,0,1,0,1
1243654289,1243654289,,0,0,0,0,0,6776,0,0.001751,0,1,0,1
1234250654,1234250654,,0,0,0,0,0,6775,0,0.001751,0,1,0,1
1229586064,1229586064,,0,0,0,0,0,7673,0,0.007278,0,1,0,1
1222695499,1222695499,,0,0,0,0,0,7672,0,0.007278,0,1,0,1
1227294732,1227294732,,0,0,0,0,0,7671,0,0.007278,0,1,0,1
1227651401,1227651401,,0,0,0,0,0,7670,0,0.007278,0,1,0,1
50018,50018,,3,0.424242,0.464286,14.583333,0,7669,0,0.007278,0.001204,1,2,3
1243924584,1243924584,,0,0,0,0,0,7667,0,0.007278,0,1,0,1
1247678059,1247678059,,0,0,0,0,0,7666,0,0.007278,0,1,0,1
1237429685,1237429685,,0,0,0,0,0,7657,0,0.007278,0,1,0,1
1243922823,1243922823,,0,0,0,0,0,7656,0,0.007278,0,1,0,1
1230539557,1230539557,,0,0,0,0,0,7655,0,0.007278,0,1,0,1
1219187304,1219187304,,0,0,0,0,0,7654,0,0.007278,0,1,0,1
1219436331,1219436331,,0,0,0,0,0,7653,0,0.007278,0,1,0,1
1224109672,1224109672,,0,0,0,0,0,7652,0,0.007278,0,1,0,1
3279,3279,,9,0.223663,0.283126,409.654304,0,7651,0.034409,0.009323,0.030253,3,29,32
1221579288,1221579288,,0,0,0,0,0,7631,0,0.007278,0,1,0,1
181460,181460,,1,1,1,14,0,7630,0.166667,0.007278,0.000052,2,5,7
1229068961,1229068961,,0,0,0,0,0,7626,0,0.007278,0,1,0,1
3295,3295,,8,0.254973,0.317079,3590.048291,0,4030,0.027294,0.009603,0.032222,4,39,43
1219956186,1219956186,,0,0,0,0,0,7625,0,0.007278,0,1,0,1
1218225423,1218225423,,0,0,0,0,0,7624,0,0.007278,0,1,0,1
1218570624,1218570624,,0,0,0,0,0,7623,0,0.007278,0,1,0,1
1221161936,1221161936,,0,0,0,0,0,7622,0,0.007278,0,1,0,1
1232641546,1232641546,,0,0,0,0,0,7621,0,0.007278,0,1,0,1
1233075863,1233075863,,0,0,0,0,0,7620,0,0.007278,0,1,0,1
1248979200,1248979200,,0,0,0,0,0,7619,0,0.007278,0,1,0,1
1240506686,1240506686,,0,0,0,0,0,7618,0,0.007278,0,1,0,1
1226785300,1226785300,,0,0,0,0,0,7617,0,0.007278,0,1,0,1
69981,69981,,0,0,0,0,0,7616,0,0.01029,0,2,0,2
1236985403,1236985403,,0,0,0,0,0,7615,0,0.007278,0,1,0,1
28004,28004,,4,0.461538,0.573611,1794.75216,0,2440,0.039409,0.031624,0.00823,13,17,30
1224988253,1224988253,,0,0,0,0,0,7614,0,0.007278,0,1,0,1
1230680137,1230680137,,0,0,0,0,0,7613,0,0.007278,0,1,0,1
1218128998,1218128998,,0,0,0,0,0,7612,0,0.007278,0,1,0,1
1218135851,1218135851,,0,0,0,0,0,7611,0,0.007278,0,1,0,1
1218136822,1218136822,,0,0,0,0,0,7610,0,0.007278,0,1,0,1
1218137222,1218137222,,0,0,0,0,0,7609,0,0.007278,0,1,0,1
1218137944,1218137944,,0,0,0,0,0,7608,0,0.007278,0,1,0,1
1218221976,1218221976,,0,0,0,0,0,7607,0,0.007278,0,1,0,1
1218230932,1218230932,,0,0,0,0,0,7606,0,0.007278,0,1,0,1
1218572034,1218572034,,0,0,0,0,0,7605,0,0.007278,0,1,0,1
1218659987,1218659987,,0,0,0,0,0,7604,0,0.007278,0,1,0,1
1218660390,1218660390,,0,0,0,0,0,7603,0,0.007278,0,1,0,1
1218660588,1218660588,,0,0,0,0,0,7602,0,0.007278,0,1,0,1
1221500308,1221500308,,0,0,0,0,0,7601,0,0.007278,0,1,0,1
1230542709,1230542709,,0,0,0,0,0,7600,0,0.007278,0,1,0,1
1224180197,1224180197,,0,0,0,0,0,7599,0,0.007278,0,1,0,1
1232656225,1232656225,,0,0,0,0,0,7598,0,0.007278,0,1,0,1
1234299678,1234299678,,0,0,0,0,0,7597,0,0.007278,0,1,0,1
1240942436,1240942436,,0,0,0,0,0,7596,0,0.007278,0,1,0,1
1242099144,1242099144,,0,0,0,0,0,7595,0,0.007278,0,1,0,1
69032,69032,,1,1,1,106,0,2915,0.160714,0.008789,0,6,3,9
1248415319,1248415319,,0,0,0,0,0,7594,0,0.007278,0,1,0,1
1230952552,1230952552,,0,0,0,0,0,7593,0,0.007278,0,1,0,1
1240337153,1240337153,,0,0,0,0,0,7592,0,0.007278,0,1,0,1
1234477301,1234477301,,0,0,0,0,0,7591,0,0.007278,0,1,0,1
1240693114,1240693114,,0,0,0,0,0,7590,0,0.007278,0,1,0,1
1220211312,1220211312,,0,0,0,0,0,7589,0,0.007278,0,1,0,1
549,549,,7,0.220947,0.253808,61.5,0,7588,0.058824,0.007278,0.000917,2,17,19
1226459517,1226459517,,0,0,0,0,0,7572,0,0.007278,0,1,0,1
2598,2598,,9,0.273788,0.320408,23372.11772,0,3739,0.038584,0.020908,0.055098,7,38,45
1230964907,1230964907,,0,0,0,0,0,7571,0,0.007278,0,1,0,1
1227662344,1227662344,,0,0,0,0,0,7570,0,0.007278,0,1,0,1
1229891926,1229891926,,0,0,0,0,0,7569,0,0.007278,0,1,0,1
1241200942,1241200942,,0,0,0,0,0,7568,0,0.007278,0,1,0,1
25152,25152,,4,0.444444,0.520833,51.583333,0,7567,0.125,0.007278,0.003394,2,8,10
1241734713,1241734713,,0,0,0,0,0,7554,0,0.007278,0,1,0,1
37450,37450,,3,0.566667,0.627451,429.209524,0,5633,0.091667,0.035605,0.01511,7,10,17
1247882468,1247882468,,0,0,0,0,0,7553,0,0.007278,0,1,0,1
52817,52817,,2,0.8,0.875,79.5,0,6919,0.090909,0.026785,0.000116,6,7,13
1237581495,1237581495,,0,0,0,0,0,7552,0,0.007278,0,1,0,1
1220456331,1220456331,,0,0,0,0,0,7372,0,0.007278,0,1,0,1
1240456068,1240456068,,0,0,0,0,0,7371,0,0.007278,0,1,0,1
1240966354,1240966354,,0,0,0,0,0,7370,0,0.007278,0,1,0,1
1242003034,1242003034,,0,0,0,0,0,7369,0,0.007278,0,1,0,1
1243398829,1243398829,,0,0,0,0,0,7368,0,0.007278,0,1,0,1
1243737871,1243737871,,0,0,0,0,0,7367,0,0.007278,0,1,0,1
1243740184,1243740184,,0,0,0,0,0,7366,0,0.007278,0,1,0,1
1248409493,1248409493,,0,0,0,0,0,7365,0,0.007278,0,1,0,1
93802,93802,,1,1,1,300,0,3078,0.073099,0.041405,0,14,6,20
1240956088,1240956088,,0,0,0,0,0,7364,0,0.007278,0,1,0,1
101999,101999,,1,1,1,46,0,6166,0.1,0.015968,0,9,3,12
1242791380,1242791380,,0,0,0,0,0,7363,0,0.007278,0,1,0,1
1222919189,1222919189,,0,0,0,0,0,7362,0,0.007278,0,1,0,1
90801,90801,,2,0.7,0.785714,38.733333,0,6926,0.125,0.009337,0.000083,4,5,9
1247877985,1247877985,,0,0,0,0,0,7361,0,0.007278,0,1,0,1
27423,27423,,4,0.510204,0.597556,474.67987,0,7360,0.011485,0.007278,0.092652,2,100,102
1228893335,1228893335,,0,0,0,0,0,7291,0,0.007278,0,1,0,1
16673,16673,,4,0.4,0.461187,193.666667,0,7290,0.055556,0.007278,0.007376,2,17,19
1221769347,1221769347,,0,0,0,0,0,7260,0,0.007278,0,1,0,1
39648,39648,,2,0.72,0.805556,1403.2,0,479,0.055336,0.027608,0.004185,12,12,24
1227299897,1227299897,,0,0,0,0,0,7259,0,0.007278,0,1,0,1
1228502882,1228502882,,0,0,0,0,0,7258,0,0.007278,0,1,0,1
1229982018,1229982018,,0,0,0,0,0,7257,0,0.007278,0,1,0,1
1231057187,1231057187,,0,0,0,0,0,7256,0,0.007278,0,1,0,1
1247863095,1247863095,,0,0,0,0,0,7255,0,0.007278,0,1,0,1
1248404786,1248404786,,0,0,0,0,0,7254,0,0.007278,0,1,0,1
122603,122603,,0,0,0,0,0,7253,0,0.009303,0,4,0,4
1247678631,1247678631,,0,0,0,0,0,7252,0,0.007278,0,1,0,1
1228341010,1228341010,,0,0,0,0,0,7251,0,0.007278,0,1,0,1
1223320344,1223320344,,0,0,0,0,0,7250,0,0.007278,0,1,0,1
14089,14089,,4,0.426877,0.483796,1120.028282,0,1118,0.065217,0.03057,0.011166,11,14,25
1222389421,1222389421,,0,0,0,0,0,7249,0,0.007278,0,1,0,1
1241217811,1241217811,,0,0,0,0,0,7248,0,0.007278,0,1,0,1
99045,99045,,0,0,0,0,0,7247,0,0.007278,0,1,0,1
1248916990,1248916990,,0,0,0,0,0,7246,0,0.007278,0,1,0,1
1242271107,1242271107,,0,0,0,0,0,7245,0,0.007278,0,1,0,1
1243739744,1243739744,,0,0,0,0,0,7244,0,0.007278,0,1,0,1
1221445469,1221445469,,0,0,0,0,0,7243,0,0.007278,0,1,0,1
1242277410,1242277410,,0,0,0,0,0,7242,0,0.007278,0,1,0,1
1233097981,1233097981,,0,0,0,0,0,7241,0,0.007278,0,1,0,1
64132,64132,,2,0.8,0.875,211.5,0,1688,0.111111,0.018376,0.00115,7,4,11
1235691897,1235691897,,0,0,0,0,0,7240,0,0.007278,0,1,0,1
45914,45914,,2,0.566667,0.617647,182.766667,0,2003,0.121212,0.032914,0.007925,8,5,13
1229843461,1229843461,,0,0,0,0,0,7239,0,0.007278,0,1,0,1
1221618776,1221618776,,0,0,0,0,0,7238,0,0.007278,0,1,0,1
1222544295,1222544295,,0,0,0,0,0,7237,0,0.007278,0,1,0,1
1236399031,1236399031,,0,0,0,0,0,7236,0,0.007278,0,1,0,1
94122,94122,,0,0,0,0,0,7235,0.166667,0.012347,0,3,0,3
1248411403,1248411403,,0,0,0,0,0,7234,0,0.007278,0,1,0,1
1226257599,1226257599,,0,0,0,0,0,7233,0,0.007278,0,1,0,1
1228360873,1228360873,,0,0,0,0,0,7232,0,0.007278,0,1,0,1
7839,7839,,0,0,0,0,0,1075,0.072727,0.032778,0,11,0,11
1230698426,1230698426,,0,0,0,0,0,7231,0,0.007278,0,1,0,1
28604,28604,,1,1,1,41.666667,0,2612,0.111111,0.011848,0.002,6,4,10
1243399336,1243399336,,0,0,0,0,0,7230,0,0.007278,0,1,0,1
1223072231,1223072231,,0,0,0,0,0,7229,0,0.007278,0,1,0,1
1230520383,1230520383,,0,0,0,0,0,7228,0,0.007278,0,1,0,1
1226370009,1226370009,,0,0,0,0,0,7227,0,0.007278,0,1,0,1
29903,29903,,4,0.390805,0.448529,492.925,0,6976,0.090909,0.009901,0.003322,5,7,12
1232570204,1232570204,,0,0,0,0,0,7226,0,0.007278,0,1,0,1
1229838052,1229838052,,0,0,0,0,0,7225,0,0.007278,0,1,0,1
1230676987,1230676987,,0,0,0,0,0,7224,0,0.007278,0,1,0,1
1230677423,1230677423,,0,0,0,0,0,7223,0,0.007278,0,1,0,1
96225,96225,,0,0,0,0,0,7222,0,0.007278,0,1,0,1
1240956573,1240956573,,0,0,0,0,0,7221,0,0.007278,0,1,0,1
1242795685,1242795685,,0,0,0,0,0,7220,0,0.007278,0,1,0,1
1243922887,1243922887,,0,0,0,0,0,7219,0,0.007278,0,1,0,1
1241663296,1241663296,,0,0,0,0,0,7217,0,0.007278,0,1,0,1
1221794842,1221794842,,0,0,0,0,0,5093,0,0.000724,0,1,0,1
1222300727,1222300727,,0,0,0,0,0,5092,0,0.000724,0,1,0,1
1237312775,1237312775,,0,0,0,0,0,5091,0,0.000724,0,1,0,1
1242011968,1242011968,,0,0,0,0,0,5090,0,0.000724,0,1,0,1
79435,79435,,1,1,1,94,0,144,0.088235,0.04389,0,16,2,18
1240424297,1240424297,,0,0,0,0,0,5089,0,0.000724,0,1,0,1
1222828001,1222828001,,0,0,0,0,0,5088,0,0.000724,0,1,0,1
121445,121445,,1,1,1,177,0,2894,0.1,0.011641,0,8,4,12
1241812399,1241812399,,0,0,0,0,0,5087,0,0.000724,0,1,0,1
1222322697,1222322697,,0,0,0,0,0,5086,0,0.000724,0,1,0,1
1246840945,1246840945,,0,0,0,0,0,5081,0,0.000724,0,1,0,1
1237307982,1237307982,,0,0,0,0,0,5080,0,0.000724,0,1,0,1
1246599968,1246599968,,0,0,0,0,0,5078,0,0.000724,0,1,0,1
1223001293,1223001293,,0,0,0,0,0,4894,0,0.000724,0,1,0,1
1240609564,1240609564,,0,0,0,0,0,4893,0,0.000724,0,1,0,1
82660,82660,,3,0.615385,0.729167,23.25,0,4892,0.1,0.000724,0.003637,2,9,11
1240948731,1240948731,,0,0,0,0,0,4885,0,0.000724,0,1,0,1
1790,1790,,8,0.291356,0.331889,584.548341,0,4884,0.030252,0.000724,0.020698,2,34,36
1241565399,1241565399,,0,0,0,0,0,4859,0,0.000724,0,1,0,1
57630,57630,,1,1,1,0,13,8721,0.333333,0,0,1,3,4
1232609415,1232609415,,0,0,0,0,13,8720,0,0,0,1,0,1
1243782959,1243782959,,0,0,0,0,13,8719,0,0,0,1,0,1
33054,33054,,5,0.292576,0.362189,0,0,8728,0.125,0,0.000993,1,8,9
1231347848,1231347848,,0,0,0,0,0,8727,0,0.000045,0,1,0,1
1233345541,1233345541,,0,0,0,0,0,8726,0,0.000045,0,1,0,1
1234912624,1234912624,,0,0,0,0,0,8725,0,0.000045,0,1,0,1
1236874031,1236874031,,0,0,0,0,0,8724,0,0.000045,0,1,0,1
1243201838,1243201838,,0,0,0,0,0,8723,0,0.000045,0,1,0,1
61639,61639,,4,0.37037,0.427778,627.873016,0,4538,0.057895,0.021663,0.004921,14,7,21
1244506900,1244506900,,0,0,0,0,0,8722,0,0.000045,0,1,0,1
1232379955,1232379955,,0,0,0,0,0,7273,0,0.000334,0,1,0,1
1247771598,1247771598,,0,0,0,0,0,7272,0,0.000334,0,1,0,1
1223994339,1223994339,,0,0,0,0,0,7271,0,0.000334,0,1,0,1
1224599223,1224599223,,0,0,0,0,0,7270,0,0.000334,0,1,0,1
1221770191,1221770191,,0,0,0,0,0,7269,0,0.000334,0,1,0,1
1222119825,1222119825,,0,0,0,0,0,7268,0,0.000334,0,1,0,1
1222120527,1222120527,,0,0,0,0,0,7267,0,0.000334,0,1,0,1
1232166254,1232166254,,0,0,0,0,0,7266,0,0.000334,0,1,0,1
1233007257,1233007257,,0,0,0,0,0,7265,0,0.000334,0,1,0,1
1245301626,1245301626,,0,0,0,0,0,7264,0,0.000334,0,1,0,1
1245358025,1245358025,,0,0,0,0,0,7263,0,0.000334,0,1,0,1
1247775491,1247775491,,0,0,0,0,0,7262,0,0.000334,0,1,0,1
1248801199,1248801199,,0,0,0,0,0,7261,0,0.000334,0,1,0,1
131368,131368,,5,0.360825,0.417037,0,0,8747,0.035714,0,0.012195,1,28,29
95699,95699,,0,0,0,0,0,8746,0,0.005467,0,2,0,2
1249004810,1249004810,,0,0,0,0,0,8745,0,0.000552,0,1,0,1
83664,83664,,2,0.677966,0.7625,106.5,0,8313,0.041667,0.007218,0.00558,3,22,25
1247746876,1247746876,,0,0,0,0,0,8744,0,0.000552,0,1,0,1
1248836256,1248836256,,0,0,0,0,0,8743,0,0.000552,0,1,0,1
1248831059,1248831059,,0,0,0,0,0,8742,0,0.000552,0,1,0,1
1247883216,1247883216,,0,0,0,0,0,8741,0,0.000552,0,1,0,1
33863,33863,,1,1,1,4,0,8740,0.166667,0.011162,0,5,2,7
1247835007,1247835007,,0,0,0,0,0,8738,0,0.000552,0,1,0,1
22061,22061,,1,1,1,144,0,3738,0.125,0.007414,0,5,4,9
1248498345,1248498345,,0,0,0,0,0,8737,0,0.000552,0,1,0,1
1248831226,1248831226,,0,0,0,0,0,8736,0,0.000552,0,1,0,1
54259,54259,,2,0.512397,0.524194,346,0,2758,0.125,0.0064,0.01047,6,4,10
1248916759,1248916759,,0,0,0,0,0,8735,0,0.000552,0,1,0,1
25660,25660,,0,0,0,0,0,8734,0,0.000552,0,1,0,1
1248395692,1248395692,,0,0,0,0,0,8733,0,0.000552,0,1,0,1
1247012262,1247012262,,0,0,0,0,0,8732,0,0.000552,0,1,0,1
1247203266,1247203266,,0,0,0,0,0,8731,0,0.000552,0,1,0,1
30563,30563,,0,0,0,0,0,1435,0.017857,0.024313,0,8,0,8
1248077693,1248077693,,0,0,0,0,0,8730,0,0.000552,0,1,0,1
1247714605,1247714605,,0,0,0,0,0,8729,0,0.000552,0,1,0,1
98607,98607,,2,0.75,0.833333,0,0,8752,0,0,0.001208,0,8,8
117099,117099,,1,1,1,13,0,2701,0.25,0.002979,0,3,2,5
1247518721,1247518721,,0,0,0,0,0,8751,0,0.000055,0,1,0,1
129585,129585,,0,0,0,0,0,566,0.083333,0.007815,0,4,0,4
1247779339,1247779339,,0,0,0,0,0,8750,0,0.000055,0,1,0,1
106281,106281,,1,1,1,77,0,2328,0.1,0.015604,0,9,2,11
1247516595,1247516595,,0,0,0,0,0,8749,0,0.000055,0,1,0,1
1248288207,1248288207,,0,0,0,0,0,8748,0,0.000055,0,1,0,1
33080,33080,,6,0.295292,0.331723,0,0,8805,0.2,0,0.00055,1,5,6
1242431772,1242431772,,0,0,0,0,0,8804,0,0.000025,0,1,0,1
1244083965,1244083965,,0,0,0,0,0,8803,0,0.000025,0,1,0,1
34397,34397,,5,0.410931,0.507553,458.75,0,8802,0.025439,0.012061,0.032683,4,44,48
1234226151,1234226151,,0,0,0,0,0,8753,0,0.000025,0,1,0,1
65868,65868,,3,0.672131,0.764228,0,0,8820,0.043478,0,0.008091,1,23,24
80907,80907,,0,0,0,0,0,1282,0.011494,0.077905,0,30,0,30
1237959074,1237959074,,0,0,0,0,0,8819,0,0.000366,0,1,0,1
70173,70173,,0,0,0,0,0,8263,0,0.007033,0,2,0,2
1236578586,1236578586,,0,0,0,0,0,8818,0,0.000366,0,1,0,1
70702,70702,,1,1,1,535.649397,0,931,0.042735,0.032041,0.002013,21,7,28
1236346626,1236346626,,0,0,0,0,0,8817,0,0.000366,0,1,0,1
1238146313,1238146313,,0,0,0,0,0,8816,0,0.000366,0,1,0,1
1235534758,1235534758,,0,0,0,0,0,8815,0,0.000366,0,1,0,1
1235636659,1235636659,,0,0,0,0,0,8814,0,0.000366,0,1,0,1
76393,76393,,2,0.923077,0.958333,679,0,3728,0.045455,0.023416,0.000005,11,12,23
1239181160,1239181160,,0,0,0,0,0,8813,0,0.000366,0,1,0,1
89211,89211,,0,0,0,0,0,935,0.025641,0.023554,0,13,0,13
1239329651,1239329651,,0,0,0,0,0,8812,0,0.000366,0,1,0,1
75893,75893,,1,1,1,33,0,5068,0.25,0.004605,0,3,2,5
1237629153,1237629153,,0,0,0,0,0,8811,0,0.000366,0,1,0,1
390636,390636,,0,0,0,0,0,3535,0,0.003065,0,2,0,2
1238217250,1238217250,,0,0,0,0,0,8810,0,0.000366,0,1,0,1
1238455287,1238455287,,0,0,0,0,0,8809,0,0.000366,0,1,0,1
83695,83695,,0,0,0,0,0,8808,0,0.000366,0,1,0,1
1239243770,1239243770,,0,0,0,0,0,8807,0,0.000366,0,1,0,1
1238193271,1238193271,,0,0,0,0,0,8806,0,0.000366,0,1,0,1
123908,123908,,1,1,1,84,0,6180,0.090909,0.013767,0,4,8,12
1246245764,1246245764,,0,0,0,0,0,6944,0,0.001179,0,1,0,1
38666,38666,,1,1,1,182,0,2198,0.166667,0.021871,0,5,3,8
1227690535,1227690535,,0,0,0,0,0,6943,0,0.001179,0,1,0,1
1239679206,1239679206,,0,0,0,0,0,6942,0,0.001179,0,1,0,1
56092,56092,,0,0,0,0,0,563,0.035714,0.020135,0,8,0,8
1239780928,1239780928,,0,0,0,0,0,6941,0,0.001179,0,1,0,1
1221799162,1221799162,,0,0,0,0,0,6940,0,0.001179,0,1,0,1
72510,72510,,0,0,0,0,0,6939,0,0.006107,0,3,0,3
1243321622,1243321622,,0,0,0,0,0,6938,0,0.001179,0,1,0,1
2635,2635,,5,0.395425,0.457851,2150.809172,0,5003,0.039773,0.017968,0.026555,8,26,34
1222745765,1222745765,,0,0,0,0,0,6937,0,0.001179,0,1,0,1
1222828605,1222828605,,0,0,0,0,0,6936,0,0.001179,0,1,0,1
1219386041,1219386041,,0,0,0,0,0,6935,0,0.001179,0,1,0,1
1224205042,1224205042,,0,0,0,0,0,6934,0,0.001179,0,1,0,1
1038182,1038182,,0,0,0,0,0,1654,0.017544,0.023979,0,19,0,19
1240591684,1240591684,,0,0,0,0,0,6933,0,0.001179,0,1,0,1
1234360000,1234360000,,0,0,0,0,0,6932,0,0.001179,0,1,0,1
1238951258,1238951258,,0,0,0,0,0,6931,0,0.001179,0,1,0,1
1240502964,1240502964,,0,0,0,0,0,6930,0,0.001179,0,1,0,1
1218043884,1218043884,,0,0,0,0,0,6929,0,0.001179,0,1,0,1
1225333438,1225333438,,0,0,0,0,0,6928,0,0.001179,0,1,0,1
1222226330,1222226330,,0,0,0,0,0,6927,0,0.001179,0,1,0,1
1247896339,1247896339,,0,0,0,0,0,6922,0,0.001179,0,1,0,1
1221868377,1221868377,,0,0,0,0,0,6921,0,0.001179,0,1,0,1
1222147277,1222147277,,0,0,0,0,0,6920,0,0.001179,0,1,0,1
1237570428,1237570428,,0,0,0,0,0,6913,0,0.001179,0,1,0,1
6897,6897,,2,0.589286,0.651515,248.283333,0,5604,0.066667,0.011365,0.008121,5,11,16
1222485500,1222485500,,0,0,0,0,0,6912,0,0.001179,0,1,0,1
1245928579,1245928579,,0,0,0,0,0,6172,0,0.000391,0,1,0,1
1244258862,1244258862,,0,0,0,0,0,6162,0,0.000391,0,1,0,1
1243905320,1243905320,,0,0,0,0,0,6161,0,0.000391,0,1,0,1
5416,5416,,4,0.435115,0.518275,1109.685714,0,977,0.043478,0.000928,0.026163,4,21,25
1246414732,1246414732,,0,0,0,0,0,6160,0,0.000391,0,1,0,1
104015,104015,,0,0,0,0,0,963,0.010228,0.134594,0,59,0,59
1245900342,1245900342,,0,0,0,0,0,6159,0,0.000391,0,1,0,1
1225409358,1225409358,,0,0,0,0,0,6158,0,0.000391,0,1,0,1
1228454423,1228454423,,0,0,0,0,0,6157,0,0.000391,0,1,0,1
1228791545,1228791545,,0,0,0,0,0,6156,0,0.000391,0,1,0,1
1232413202,1232413202,,0,0,0,0,0,6155,0,0.000391,0,1,0,1
1232508751,1232508751,,0,0,0,0,0,6154,0,0.000391,0,1,0,1
1232781922,1232781922,,0,0,0,0,0,6153,0,0.000391,0,1,0,1
1240628341,1240628341,,0,0,0,0,0,6152,0,0.000391,0,1,0,1
1241141082,1241141082,,0,0,0,0,0,6151,0,0.000391,0,1,0,1
1243042787,1243042787,,0,0,0,0,0,6150,0,0.000391,0,1,0,1
1244518619,1244518619,,0,0,0,0,0,6149,0,0.000391,0,1,0,1
1245892375,1245892375,,0,0,0,0,0,6148,0,0.000391,0,1,0,1
1248407194,1248407194,,0,0,0,0,0,6147,0,0.000391,0,1,0,1
1242773056,1242773056,,0,0,0,0,0,6146,0,0.000391,0,1,0,1
338,338,,7,0.290045,0.32727,0,0,9055,0.022078,0,0.027814,1,56,57
1222055568,1222055568,,0,0,0,0,0,9054,0,0.00126,0,1,0,1
1228559616,1228559616,,0,0,0,0,0,9053,0,0.00126,0,1,0,1
1228654391,1228654391,,0,0,0,0,0,9052,0,0.00126,0,1,0,1
1219388772,1219388772,,0,0,0,0,0,9051,0,0.00126,0,1,0,1
1221103349,1221103349,,0,0,0,0,0,9050,0,0.00126,0,1,0,1
1235786637,1235786637,,0,0,0,0,0,9049,0,0.00126,0,1,0,1
1233323660,1233323660,,0,0,0,0,0,9048,0,0.00126,0,1,0,1
47438,47438,,1,1,1,50,0,3543,0.166667,0.013042,0,5,2,7
1230003564,1230003564,,0,0,0,0,0,9047,0,0.00126,0,1,0,1
1218807098,1218807098,,0,0,0,0,0,9046,0,0.00126,0,1,0,1
1219229798,1219229798,,0,0,0,0,0,9045,0,0.00126,0,1,0,1
1220002130,1220002130,,0,0,0,0,0,9044,0,0.00126,0,1,0,1
1224142609,1224142609,,0,0,0,0,0,9043,0,0.00126,0,1,0,1
1226725408,1226725408,,0,0,0,0,0,9042,0,0.00126,0,1,0,1
1231637580,1231637580,,0,0,0,0,0,9041,0,0.00126,0,1,0,1
1237955801,1237955801,,0,0,0,0,0,9040,0,0.00126,0,1,0,1
1238295243,1238295243,,0,0,0,0,0,9039,0,0.00126,0,1,0,1
1222056637,1222056637,,0,0,0,0,0,9038,0,0.00126,0,1,0,1
81896,81896,,0,0,0,0,0,9037,0,0.00403,0,2,0,2
1237880917,1237880917,,0,0,0,0,0,9036,0,0.00126,0,1,0,1
48082,48082,,2,0.848485,0.910714,3194.145883,0,1236,0.02657,0.057763,0.004736,23,24,47
1242102874,1242102874,,0,0,0,0,0,9035,0,0.00126,0,1,0,1
1240914878,1240914878,,0,0,0,0,0,9034,0,0.00126,0,1,0,1
1219972826,1219972826,,0,0,0,0,0,9033,0,0.00126,0,1,0,1
1222049029,1222049029,,0,0,0,0,0,9032,0,0.00126,0,1,0,1
1228629966,1228629966,,0,0,0,0,0,9031,0,0.00126,0,1,0,1
33708,33708,,4,0.515663,0.60037,561.354762,0,9030,0.00057,0.00126,0.269328,1,229,230
1228564363,1228564363,,0,0,0,0,0,8869,0,0.00126,0,1,0,1
1053,1053,,8,0.219581,0.259959,252.485714,0,8868,0.021961,0.00126,0.04554,2,50,52
1223110500,1223110500,,0,0,0,0,0,8832,0,0.00126,0,1,0,1
4273,4273,,2,0.566667,0.617647,6.5,0,8831,0,0.00126,0.007965,1,4,5
1221197899,1221197899,,0,0,0,0,0,8828,0,0.00126,0,1,0,1
1220968536,1220968536,,0,0,0,0,0,8827,0,0.00126,0,1,0,1
1221046742,1221046742,,0,0,0,0,0,8826,0,0.00126,0,1,0,1
1222035852,1222035852,,0,0,0,0,0,8825,0,0.00126,0,1,0,1
24520,24520,,0,0,0,0,0,4932,0.166667,0.005629,0,3,0,3
